Session,Representation,Level,Band,Channel,Feature,Window_Index,Window_Start_s,Window_End_s,N_Samples,Observed_LZC,Surrogate_LZC_Median,Surrogate_LZC_Mean,Surrogate_LZC_SD,Observed_to_MedianSurrogate_Ratio,Observed_vs_Surrogate_Z,Surrogate_Method,Surrogate_Iterations,Random_Seed
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,44,440,450,80,0.6321928095,0.7112169107,0.7507289613,0.07902410119,0.8888888889,-1.5,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,45,450,460,80,0.6321928095,0.7112169107,0.7270217309,0.09100872599,0.8888888889,-1.041976145,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,46,460,470,80,0.6321928095,0.7507289613,0.7507289613,0.08307922026,0.8421052632,-1.426784597,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,47,470,480,80,0.869265113,0.7902410119,0.8060458321,0.134695257,1.1,0.4693504608,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,48,480,490,80,0.5531687083,0.5531687083,0.5650223235,0.1236922835,1,-0.09583148475,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,49,490,500,80,0.6321928095,0.6321928095,0.6084855791,0.1060219573,1,0.2236067977,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,50,500,510,80,0.5531687083,0.7902410119,0.7507289613,0.1188822435,0.7,-1.661814643,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,51,510,520,80,0.5531687083,0.5531687083,0.5571199134,0.1438403171,1,-0.02746938508,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,52,520,530,80,0.7112169107,0.7112169107,0.6717048601,0.09420298111,1,0.4194352464,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,53,530,540,80,0.7112169107,0.7112169107,0.6914608854,0.1226248004,1,0.1611095409,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,54,540,550,80,0.6321928095,0.7112169107,0.7112169107,0.07691641199,0.8888888889,-1.027402334,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,55,550,560,80,0.6321928095,0.7112169107,0.6835584753,0.1002047645,0.8888888889,-0.5126070205,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,56,560,570,80,0.5531687083,0.5136566577,0.5136566577,0.1041453142,1.076923077,0.3793934553,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,57,570,580,80,0.7112169107,0.7112169107,0.667753655,0.113145294,1,0.3841366627,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,58,580,590,80,0.4741446071,0.7112169107,0.7151681157,0.1040663863,0.6666666667,-2.31605533,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,59,590,600,80,0.3951205059,0.5926807589,0.5689735285,0.1297232274,0.6666666667,-1.340184222,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,60,600,610,80,0.7902410119,0.6321928095,0.6321928095,0.138069185,1.25,1.144702943,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,61,610,620,80,0.7112169107,0.7902410119,0.8139482422,0.1309839298,0.9,-0.7843048512,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,62,620,630,80,0.5531687083,0.5531687083,0.596631964,0.1438403171,1,-0.3021632359,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,63,630,640,80,0.5531687083,0.6321928095,0.6559000398,0.1149465103,0.875,-0.8937316258,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,64,640,650,80,0.7902410119,0.7112169107,0.7072657056,0.1071781742,1.111111111,0.7741810016,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,65,650,660,80,0.7112169107,0.7112169107,0.7072657056,0.1188131058,1,0.03325563315,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,66,660,670,80,0.4741446071,0.7507289613,0.7586313714,0.121344968,0.6315789474,-2.344446325,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,67,670,680,80,0.5531687083,0.7507289613,0.7270217309,0.1271643325,0.7368421053,-1.367152402,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,68,680,690,80,0.7112169107,0.7112169107,0.6993632955,0.06915351522,1,0.171410161,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,69,690,700,80,0.5531687083,0.5531687083,0.5650223235,0.096869224,1,-0.1223671945,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,70,700,710,80,0.5531687083,0.6321928095,0.6479976297,0.09100872599,0.875,-1.041976145,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,71,710,720,80,0.4741446071,0.5531687083,0.5650223235,0.1210059202,0.8571428571,-0.7510187619,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,72,720,730,80,0.3951205059,0.5531687083,0.5689735285,0.113507824,0.7142857143,-1.531639111,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,73,730,740,80,0.7902410119,0.7507289613,0.7507289613,0.06536638094,1.052631579,0.6044705248,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,74,740,750,80,0.7112169107,0.4741446071,0.533412683,0.1143013424,1.5,1.555574274,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,75,750,760,80,0.6321928095,0.7112169107,0.7072657056,0.05999151423,0.8888888889,-1.251391919,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,76,760,770,80,0.7902410119,0.7112169107,0.6835584753,0.1096040129,1.111111111,0.9733451704,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,77,770,780,80,0.6321928095,0.7112169107,0.7270217309,0.1105743091,0.8888888889,-0.8576035628,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,78,780,790,80,0.5531687083,0.6321928095,0.6361440145,0.113145294,0.875,-0.7333518106,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,79,790,800,80,0.5531687083,0.6321928095,0.6361440145,0.1268408409,0.875,-0.6541686863,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,80,800,810,80,0.4741446071,0.5926807589,0.5887295538,0.09055616861,0.8,-1.265346674,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,81,810,820,80,0.4741446071,0.6321928095,0.6321928095,0.1356677986,0.75,-1.164964745,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,82,820,830,80,0.3951205059,0.4741446071,0.5018030425,0.07375335204,0.8333333333,-1.446477125,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,83,830,840,80,0.7112169107,0.6321928095,0.6440464247,0.05301097863,1.125,1.267105187,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,84,840,850,80,0.5531687083,0.6321928095,0.6717048601,0.1102766657,0.875,-1.074897858,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,85,850,860,80,0.5531687083,0.5531687083,0.5413150931,0.09341465778,1,0.1268924541,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,86,860,870,80,0.3951205059,0.5531687083,0.5926807589,0.1392543499,0.7142857143,-1.418700766,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,87,870,880,80,0.6321928095,0.7902410119,0.7744361916,0.1463883657,0.8,-0.9716850205,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,88,880,890,80,0.5531687083,0.5531687083,0.5531687083,0.08107701711,1,0,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,89,890,900,80,0.5531687083,0.6321928095,0.66380245,0.08656656561,0.875,-1.278019301,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,90,900,910,80,0.5531687083,0.5926807589,0.6242903994,0.1304811105,0.9333333333,-0.5450726989,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,91,910,920,80,0.5531687083,0.7112169107,0.6914608854,0.09199651613,0.7777777778,-1.503232762,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,92,920,930,80,0.4741446071,0.6321928095,0.6400952196,0.09896711185,0.75,-1.676825861,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,93,930,940,80,0.5531687083,0.7902410119,0.7744361916,0.1218854828,0.7,-1.815371924,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,94,940,950,80,0.6321928095,0.6717048601,0.6914608854,0.1053221347,0.9411764706,-0.5627314339,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,95,950,960,80,0.7112169107,0.7112169107,0.7467777562,0.1071781742,1,-0.3317918578,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,96,960,970,80,0.6321928095,0.8297530625,0.802094627,0.1210059202,0.7619047619,-1.404078555,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,97,970,980,80,0.6321928095,0.6321928095,0.6440464247,0.1002047645,1,-0.1182939278,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,98,980,990,80,0.7112169107,0.6321928095,0.6242903994,0.06734762851,1.125,1.290713767,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,99,990,1000,80,0.7112169107,0.5531687083,0.5689735285,0.1191583931,1.285714286,1.193733639,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,100,1000,1010,80,0.6321928095,0.5926807589,0.600583169,0.1038292427,1.066666667,0.3044387078,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,101,1010,1020,80,0.4741446071,0.7112169107,0.6835584753,0.1002047645,0.6666666667,-2.089859391,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,102,1020,1030,80,0.3951205059,0.5926807589,0.6321928095,0.1332231335,0.6666666667,-1.779513042,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,103,1030,1040,80,0.4741446071,0.6321928095,0.6203391943,0.1182585492,0.75,-1.236228486,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,104,1040,1050,80,0.5531687083,0.5531687083,0.5847783488,0.09729242053,1,-0.3248931448,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,105,1050,1060,80,0.4741446071,0.6321928095,0.6400952196,0.09558839343,0.75,-1.736095843,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,106,1060,1070,80,0.7112169107,0.6321928095,0.6479976297,0.113507824,1.125,0.5569596768,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,107,1070,1080,80,0.5531687083,0.7112169107,0.6954120904,0.09455123731,0.7777777778,-1.504405296,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,108,1080,1090,80,0.7902410119,0.6321928095,0.6124367842,0.1083978797,1.25,1.640292486,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,109,1090,1100,80,0.6321928095,0.7902410119,0.7704849866,0.1304181218,0.8,-1.060375469,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,110,1100,1110,80,0.7112169107,0.7902410119,0.798143422,0.1199830285,0.9,-0.7244900584,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,111,1110,1120,80,0.5531687083,0.6321928095,0.6559000398,0.08918471882,0.875,-1.151893877,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,112,1120,1130,80,0.6321928095,0.6321928095,0.5808271437,0.1154458149,1,0.4449331126,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,113,1130,1140,80,0.6321928095,0.6717048601,0.7112169107,0.11749176,0.9411764706,-0.6725927091,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,114,1140,1150,80,0.5531687083,0.7112169107,0.7033145006,0.1514643675,0.7777777778,-0.9912944852,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,115,1150,1160,80,0.6321928095,0.6321928095,0.6084855791,0.09627362366,1,0.2462484475,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,116,1160,1170,80,0.3951205059,0.7112169107,0.6796072702,0.08268265847,0.5555555556,-3.440706546,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,117,1170,1180,80,0.3160964047,0.5531687083,0.5057542476,0.1006139323,0.5714285714,-1.88500577,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,118,1180,1190,80,0.5531687083,0.6321928095,0.6242903994,0.07648790497,0.875,-0.9298423208,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,119,1190,1200,80,0.7112169107,0.7112169107,0.6756560651,0.1160138174,1,0.3065225015,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,120,1200,1210,80,0.6321928095,0.6321928095,0.6400952196,0.08067061346,1,-0.09795896894,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,121,1210,1220,80,0.4741446071,0.5926807589,0.6361440145,0.1505393026,0.8,-1.076126996,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,122,1220,1230,80,0.5531687083,0.7112169107,0.730972936,0.09550239395,0.7777777778,-1.861777703,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,123,1230,1240,80,0.7112169107,0.6321928095,0.6282416044,0.1188131058,1.125,0.6983682961,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,124,1240,1250,80,0.7902410119,0.7112169107,0.734924141,0.08148139377,1.111111111,0.6788896001,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,125,1250,1260,80,0.4741446071,0.6321928095,0.6203391943,0.096869224,0.75,-1.509195399,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,126,1260,1270,80,0.6321928095,0.5531687083,0.5452662982,0.09896711185,1.142857143,0.8783373555,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,127,1270,1280,80,0.5531687083,0.7112169107,0.6756560651,0.1294061327,0.7777777778,-0.946534405,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,128,1280,1290,80,0.7112169107,0.7112169107,0.7230705259,0.08609066005,1,-0.1376875862,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,129,1290,1300,80,0.5531687083,0.6321928095,0.6084855791,0.0996291066,0.875,-0.5552280123,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,130,1300,1310,80,0.5531687083,0.4741446071,0.5057542476,0.07860708455,1.166666667,0.6031830462,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,131,1310,1320,80,0.6321928095,0.6321928095,0.6361440145,0.1391953313,1,-0.02838604586,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,132,1320,1330,80,0.5531687083,0.5926807589,0.6321928095,0.1580482024,0.9333333333,-0.5,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,133,1330,1340,80,0.3160964047,0.3951205059,0.3951205059,0.08503429293,0.8,-0.9293203773,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,134,1340,1350,80,0.6321928095,0.5531687083,0.5926807589,0.08307922026,1.142857143,0.4755948656,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,135,1350,1360,80,0.5531687083,0.6321928095,0.6163879893,0.1012651619,0.875,-0.6242944736,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,136,1360,1370,80,0.7902410119,0.6321928095,0.6440464247,0.06915351522,1.25,2.114058653,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,137,1370,1380,80,0.7112169107,0.5531687083,0.5571199134,0.09055616861,1.285714286,1.701673113,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,138,1380,1390,80,0.7112169107,0.6321928095,0.6598512449,0.08218426539,1.125,0.6250060827,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,139,1390,1400,80,0.6321928095,0.6321928095,0.6559000398,0.1359098466,1,-0.174433501,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,140,1400,1410,80,0.7112169107,0.5531687083,0.5847783488,0.1006139323,1.285714286,1.256670513,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,141,1410,1420,80,0.3951205059,0.5531687083,0.5176078628,0.09754545716,0.7142857143,-1.255695144,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,142,1420,1430,80,0.6321928095,0.5531687083,0.5571199134,0.1071781742,1.142857143,0.7004494776,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,143,1430,1440,80,0.6321928095,0.6321928095,0.6242903994,0.09558839343,1,0.08267123063,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,144,1440,1450,80,0.4741446071,0.6321928095,0.6361440145,0.08685085723,0.75,-1.865259741,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,145,1450,1460,80,0.4741446071,0.7507289613,0.734924141,0.1452614177,0.6315789474,-1.795242935,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,146,1460,1470,80,0.4741446071,0.5531687083,0.5452662982,0.08464689095,0.8571428571,-0.8402162238,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,147,1470,1480,80,0.4741446071,0.869265113,0.8613627029,0.09558839343,0.5454545455,-4.050890301,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,148,1480,1490,80,0.7112169107,0.8297530625,0.8376554726,0.07860708455,0.8571428571,-1.608488123,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,149,1490,1500,80,0.6321928095,0.6321928095,0.6479976297,0.09796573251,1,-0.1613300879,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,150,1500,1510,80,0.7112169107,0.5531687083,0.5650223235,0.1034327951,1.285714286,1.413425858,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,151,1510,1520,80,0.3951205059,0.5531687083,0.6045343741,0.1338998658,0.7142857143,-1.56395876,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,152,1520,1530,80,0.7112169107,0.7112169107,0.6756560651,0.06524055526,1,0.5450726989,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,153,1530,1540,80,0.869265113,0.6321928095,0.66380245,0.1186054509,1.375,1.732320576,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,154,1540,1550,80,0.6321928095,0.6321928095,0.6559000398,0.1177711701,1,-0.2012990984,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,155,1550,1560,80,0.4741446071,0.5926807589,0.5926807589,0.1072548122,0.8,-1.105182596,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Alpha,ALL_CHANNELS_MEDIAN,BandMedian.Alpha,156,1560,1570,80,0.7112169107,0.6321928095,0.6479976297,0.1218854828,1.125,0.5186776925,phase_randomized,20,1906
