Time,dt_s,step_distance_l2_regional,v_l2_regional_per_s
2025-10-05 16:11:38.702529907,0.124899864,7.825856250881464,62.65704381296575
2025-10-05 16:11:38.827719927,0.12519002,6.543235663731824,52.266431970630116
2025-10-05 16:11:38.952610016,0.124890089,4.53802748767953,36.33616985955972
2025-10-05 16:11:39.077600002,0.124989986,3.350714401177604,26.807862840928745
2025-10-05 16:11:39.202490091,0.124890089,5.399477113874687,43.23383190058169
2025-10-05 16:11:39.327589989,0.125099898,7.0495335565758,56.35123344845414
2025-10-05 16:11:39.452480078,0.124890089,7.620466201104528,61.01738146014556
2025-10-05 16:11:39.577670097,0.125190019,6.910119423314424,55.1970474843879
2025-10-05 16:11:39.702660084,0.124989987,5.288359788920875,42.31026753303747
2025-10-05 16:11:39.827660084,0.125,3.3893143123208564,27.11451449856685
2025-10-05 16:11:39.952549934,0.12488985,2.737218528949826,21.91706154623315
2025-10-05 16:11:40.077640057,0.125090123,4.192330674329853,33.51448198935621
2025-10-05 16:11:40.202529907,0.12488985,4.93957479214879,39.55145107587838
2025-10-05 16:11:40.327630043,0.125100136,4.640542951772992,37.094627553186605
2025-10-05 16:11:40.452519894,0.124889851,3.059577539838833,24.49820794356487
2025-10-05 16:11:40.577610016,0.125090122,1.1886460365367386,9.502317349540506
2025-10-05 16:11:40.702500105,0.124890089,2.7286359584407283,21.848298614317812
2025-10-05 16:11:40.827600002,0.125099897,4.243733014514903,33.92275386537611
2025-10-05 16:11:40.952490091,0.124890089,4.907327419814576,39.29316937082635
2025-10-05 16:11:41.077579975,0.125089884,4.431017874384734,35.42267154380552
2025-10-05 16:11:41.202470064,0.124890089,3.15885730561203,25.293098362769445
2025-10-05 16:11:41.327470064,0.125,1.9176567058034657,15.341253646427726
2025-10-05 16:11:41.452559948,0.125089884,1.336820603423193,10.686880191072788
2025-10-05 16:11:41.577549934,0.124989986,1.1299665386707252,9.04045655842161
2025-10-05 16:11:41.702440023,0.124890089,0.8758880411963336,7.013271014614567
2025-10-05 16:11:41.827529907,0.125089884,0.8175879412835358,6.536003673035109
2025-10-05 16:11:41.952430010,0.124900103,1.1505876087520452,9.212062929620204
2025-10-05 16:11:42.077419996,0.124989986,1.6090955665029656,12.873795877559068
2025-10-05 16:11:42.202310085,0.124890089,1.8663141641318723,14.943653087891326
2025-10-05 16:11:42.327300072,0.124989987,1.8857740245726022,15.087400757731116
2025-10-05 16:11:42.452199936,0.124899864,1.5786261433346878,12.639134205419854
2025-10-05 16:11:42.577290058,0.125090122,0.9867412748279053,7.888242964763479
2025-10-05 16:11:42.702179909,0.124889851,0.8728262509635012,6.98876845456002
2025-10-05 16:11:42.827270031,0.125090122,1.3472736385374724,10.770423891164423
2025-10-05 16:11:42.952169895,0.124899864,1.8482087608101119,14.797524205551673
2025-10-05 16:11:43.077260017,0.125090122,1.6038023826041503,12.821175301149282
2025-10-05 16:11:43.202150106,0.124890089,1.2699954129212438,10.168904699245141
2025-10-05 16:11:43.327140093,0.124989987,0.8269672939081391,6.616268340824286
2025-10-05 16:11:43.452039957,0.124899864,0.7520122121232472,6.020920984535637
2025-10-05 16:11:43.577130079,0.125090122,1.4261902958534318,11.40130230149933
2025-10-05 16:11:43.702120066,0.124989987,2.697753502620282,21.58375696623028
2025-10-05 16:11:43.827110052,0.124989986,4.487941020740162,35.90640469981461
2025-10-05 16:11:43.952009916,0.124899864,4.762313049145132,38.12904911685998
2025-10-05 16:11:44.077100039,0.125090123,4.329044167860239,34.60740195978734
2025-10-05 16:11:44.202090025,0.124989986,2.6143644478728474,20.916591252941235
2025-10-05 16:11:44.327080011,0.124989986,1.005415683267126,8.043969884652407
2025-10-05 16:11:44.451970100,0.124890089,2.885147835229245,23.10149554965282
2025-10-05 16:11:44.577069998,0.125099898,4.348085593486834,34.756907583464496
2025-10-05 16:11:44.701960087,0.124890089,4.681122966242689,37.4819411510123
2025-10-05 16:11:44.827049971,0.125089884,3.8028056654819014,30.400585114315888
2025-10-05 16:11:44.951940060,0.124890089,2.5997510691584975,20.81631208669006
2025-10-05 16:11:45.077039957,0.125099897,1.5412982405298785,12.320539644647978
2025-10-05 16:11:45.202130079,0.125090122,1.1305675322180009,9.038024059309823
2025-10-05 16:11:45.327120066,0.124989987,1.3581875538570691,10.866370870628774
2025-10-05 16:11:45.452009916,0.12488985,1.7216905137179854,13.785672043949011
2025-10-05 16:11:45.577110052,0.125100136,1.9460054699892937,15.555582369545096
2025-10-05 16:11:45.701999903,0.124889851,1.6337785534590512,13.081755966375933
2025-10-05 16:11:45.827090025,0.125090122,1.1429782384581955,9.137238178232774
2025-10-05 16:11:45.952080011,0.124989986,1.112515499336526,8.900837058550643
2025-10-05 16:11:46.077080011,0.125,1.7571531993127407,14.057225594501926
2025-10-05 16:11:46.201970100,0.124890089,2.5294556379031934,20.253453722041893
2025-10-05 16:11:46.327059984,0.125089884,2.663832321333026,21.295345683852627
