Progress_0_to_1,Baseline_Entropy_raw,Modulation_Entropy_raw,Delta_Entropy_ModMinusBase,Baseline_RegionalFlux_L2_per_s,Modulation_RegionalFlux_L2_per_s,Delta_RegionalFlux_L2_ModMinusBase
0.0030957622454595487,4.700739784655923,4.814006159712513,0.11326637505659054,2.032221785666666,1.4435857836558943,-0.5886360020107715
0.0031645569620253164,4.696578709353791,4.821881293968822,0.12530258461503063,2.0322285486134866,1.2614600087352799,-0.7707685398782067
0.003233351678591084,4.6925062416674095,4.828777074983162,0.13627083331575296,2.03984804345102,1.2232322548540935,-0.8166157885969267
0.003302146395156852,4.688491085573963,4.834628736811528,0.14613765123756473,2.041792165651301,1.2752846941720015,-0.7665074714792997
0.0033709411117226196,4.684567735786257,4.839356620589327,0.15478888480306985,2.0417937484790234,1.4597617369930798,-0.5820320114859436
0.0034397358282883873,4.6806968712988235,4.8428625727426695,0.162165701443846,2.0417938553613832,1.5074028648337863,-0.534390990527597
0.003508530544854155,4.676915354740646,4.84502453935016,0.16810918460951374,2.041843627311857,1.6521940136922806,-0.3896496136195766
0.0035773252614199227,4.673187139835186,4.845687947143669,0.1725008073084835,2.041846474597371,1.7122511613312397,-0.3295953132661311
0.0036461199779856904,4.669539336727103,4.844651150457736,0.17511181373063245,2.041932183224238,2.739772074774426,0.697839891550188
0.003714914694551458,4.6659511461887,4.841638538291431,0.17568739210273066,2.04193222835418,1.7036114212020836,-0.33832080715209645
0.003783709411117226,4.662420620660125,4.836243928392357,0.1738233077322322,2.0419322405624243,1.7088406219560397,-0.3330916186063846
0.003852504127682994,4.658961219449036,4.827782327827998,0.16882110837896125,2.041926263014899,6.575601127330361,4.533674864315462
0.003921298844248761,4.655571821458273,4.835745183355958,0.18017336189768507,2.0419328009740507,7.033318165815305,4.991385364841254
0.0039900935608145295,4.652230438457852,4.839216328906485,0.186985890448633,2.041932821058471,6.207386226841852,4.1654534057833805
0.004058888277380297,4.648961961711406,4.8374637065012775,0.18850174478987114,2.0419328235456007,5.2490866252417225,3.207153801696122
0.004127682993946065,4.64573562500275,4.8333465727174545,0.18761094771470432,2.0419274439361756,3.7496874203667425,1.7077599764305669
0.004196477710511832,4.642578991385882,4.83063364847131,0.188054657085428,2.0418371130916664,3.0747900991646318,1.0329529860729654
0.0042652724270776,4.639465976454025,4.830851938757802,0.19138596230377747,2.0418135737808374,1.680998929739238,-0.36081464404159935
0.004334067143643368,4.636419571224512,4.83378926189664,0.19736969067212762,2.0417062201715463,1.6779643266474136,-0.3637418935241328
0.004402861860209136,4.633420568681146,4.835274900081305,0.20185433140015885,2.0410306123344166,1.6672570911920161,-0.3737735211424005
0.004471656576774904,4.630476396242804,4.835607777017233,0.2051313807744295,2.040464328960076,1.6562864006509983,-0.3841779283090778
0.004540451293340671,4.627580208522709,4.835013489399404,0.20743328087669433,2.039657865899576,1.660743280854397,-0.37891458504517916
0.004609246009906439,4.624733231412933,4.833667251850572,0.20893402043763842,2.0396575929046765,1.6366969884617235,-0.402960604442953
0.004678040726472207,4.621926552424523,4.831707814438571,0.20978126201404734,12.554416714367104,1.6366396260598257,-10.917777088307279
0.004746835443037975,4.616190538495967,4.829246614890458,0.21305607639449065,9.465528804105858,1.6144974386559054,-7.851031365449953
0.004815630159603742,4.614800002622186,4.826371573520245,0.21157157089805878,16.14974936659775,1.5922854718432433,-14.557463894754505
0.00488442487616951,4.6137396258621814,4.823164364563538,0.20942473870135636,22.6072716265332,1.5560763836911462,-21.051195242842056
0.0049532195927352776,4.598736135671526,4.819675686774243,0.2209395511027168,25.0938497762725,1.5507525390895909,-23.54309723718291
0.005022014309301046,4.560811148560348,4.815967466891804,0.2551563183314558,22.11784054304764,1.550703012345825,-20.567137530701817
0.005090809025866813,4.515101958299413,4.812073226750394,0.29697126845098154,16.13557325730264,1.551623726703927,-14.583949530598712
0.005159603742432581,4.489485896993758,4.808031197163282,0.3185453001695242,9.396606284039361,1.5520537180267,-7.844552566012661
0.005228398458998348,4.492583280229922,4.803871060876816,0.3112877806468939,13.113315599220694,1.5528779067193643,-11.56043769250133
0.005297193175564117,4.52091664991216,4.79961780500035,0.27870115508819016,16.85142853965153,1.552788022856262,-15.298640516795267
0.005365987892129884,4.566264448368968,4.795292514078936,0.2290280657099677,17.89210854584187,1.555803760267464,-16.33630478557441
